hex,reg_number,flag,lat,lng,alt,dir,speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
0D0947,XA-VAO,MX,19.113443,-100.785204,0,112,864,1057,VIV1057,VB1057,MMGL,GDL,MMMX,MEX,VIV,VB,A320,1706705148,en-route
71C301,HL8301,KR,33.164164,127.138195,0,192,753,2427,JJA2427,7C2427,RKTN,TAE,RPVM,CEB,JJA,7C,B738,1706705149,en-route
7501E9,9M-XXE,MY,5.487639,99.57114,10086,315,907,188,XAX188,D7188,WMKK,KUL,VIAR,ATQ,XAX,D7,A333,1706705148,en-route
0D04AE,XA-FAC,MX,24.18823,-100.92997,0,,0,2226,AMX2226,AM2226,MMQT,QRO,MMMY,MTY,AMX,AM,E190,1706705149,en-route
4D247A,9H-WBO,MT,45.982986,24.011885,11358,243,803,3675,WMT3675,W43675,LRIA,IAS,LIRA,CIA,WMT,W4,A320,1706705146,en-route
3C65D1,D-AINQ,DE,47.692052,16.571828,10383,281,772,1677,DLH1677,LH1677,LHBP,BUD,EDDM,MUC,DLH,LH,A20N,1706705146,en-route
780EF0,B-8222,CN,29.28992,119.539799,0,183,783,2973,CES2973,MU2973,ZSWX,WUX,ZSAM,XMN,CES,MU,A320,1706705147,en-route
3C6450,D-AIBP,DE,50.818973,19.488252,11602,222,777,1613,DLH1613,LH1613,EPWA,WAW,EDDM,MUC,DLH,LH,A319,1706705147,en-route
3C4D4A,D-ACJJ,NL,51.739308,6.443147,3058,128,555,1857,KLM1857,KL1857,EHAM,AMS,EDDL,DUS,KLM,KL,E190,1706705149,en-route
471F37,HA-LVJ,HU,57.459751,10.794046,10695,121,926,1750,WZZ1750,W61750,ENHD,HAU,EPGD,GDN,WZZ,W6,A21N,1706705146,en-route
800D8C,VT-IJF,IN,15.910328,81.756157,10840,212,833,6089,IGO6089,6E6089,VEVZ,VTZ,VOMM,MAA,IGO,6E,A20N,1706705144,en-route
8014BC,VT-IIR,IN,23.175936,90.766822,5437,57,766,485,IGO485,6E485,VECC,CCU,VEAT,IXA,IGO,6E,A20N,1706705146,en-route
880C43,HS-CBC,TH,9.475266,98.768853,9384,24,851,3010,AIQ3010,FD3010,VTSP,HKT,VTBD,DMK,AIQ,FD,A20N,1706705145,en-route
7811D4,B-1482,CN,24.580203,118.242243,1480,144,370,8460,CGN8460,9H8460,ZSAM,XMN,ZUGY,KWE,CGN,9H,B738,1706705149,en-route
780BE9,B-1932,CN,24.830319,113.45823,9019,22,950,1160,CDG1160,SC1160,ZGSD,ZUH,ZBAA,PEK,CDG,SC,B738,1706705145,en-route
78130E,B-1207,CN,24.068723,116.632357,0,89,683,3805,CSN3805,CZ3805,ZGGG,CAN,ZSAM,XMN,CSN,CZ,B38M,1706705146,en-route
3007EE,I-ADJZ,IT,47.130312,20.746836,9872,281,796,8321,DLA8321,EN8321,LRCL,CLJ,EDDM,MUC,DLA,EN,E195,1706705149,en-route
E48E0B,PR-GXF,BR,-13.85728,-45.57872,0,48,0,1772,GLO1772,G31772,SBBR,BSB,SBRF,REC,GLO,G3,B738,1706705147,en-route
7C0012,VH-AAS,MX,-33.218496,150.119853,5811,122,444,221,AMX221,AM221,MMGL,GDL,MMMX,MEX,AMX,AM,B350,1706705147,en-route
4D2280,9H-QBE,IE,41.430608,11.81899,4239,38,592,4323,RYR4323,FR4323,LIEE,CAG,LIRA,CIA,RYR,FR,B738,1706705148,en-route
C080DD,C-GWUU,CA,-33.475696,-70.807414,1396,202,370,93,ACA93,AC93,SCEL,SCL,CYYZ,YYZ,ACA,AC,B789,1706705146,en-route
471EFC,HA-LTC,HU,57.550108,13.39239,10070,136,814,1744,WZZ1744,W61744,ENTO,TRF,EPGD,GDN,WZZ,W6,A321,1706705148,en-route
4CA84E,EI-EMF,IE,51.381683,-5.923872,11297,118,857,1182,RYR1182,FR1182,EINN,SNN,EGKK,LGW,RYR,FR,B738,1706705148,en-route
0D0ACA,XA-VAX,MX,20.421825,-101.96459,9476,104,888,3254,VIV3254,VB3254,MMGL,GDL,MMVA,VSA,VIV,VB,A320,1706705146,en-route
E8041E,CC-BAL,CL,3.729022,-75.7909,6596,245,707,4053,LAN4053,LA4053,SKBO,BOG,SKCL,CLO,LAN,LA,A320,1706705144,en-route
71C243,HL8243,KR,36.514231,126.579265,8264,193,707,75,JNA75,LJ75,RKSI,ICN,VVCR,CXR,JNA,LJ,B738,1706705146,en-route
39DD48,F-HXKI,FR,44.327328,5.595044,6413,130,511,131,CCM131,XK131,LFLL,LYS,LFKJ,AJA,CCM,XK,AT76,1706705146,en-route
407F1F,G-RUKM,UK,38.772616,-7.960671,10840,352,794,4051,RUK4051,RK4051,LPFR,FAO,EGCC,MAN,RUK,RK,B738,1706705148,en-route
75027B,9M-MLK,MY,2.45963,108.61889,0,249,0,2747,MAS2747,MH2747,WBGB,BTU,WMKK,KUL,MAS,MH,B738,1706705147,en-route
7103DB,HZ-AS59,SA,23.86165,44.41394,0,249,0,1037,SVA1037,SV1037,OERK,RUH,OEJN,JED,SVA,SV,A320,1706705148,en-route
0D0890,XA-GAR,MX,19.53527,-93.13695,0,262,0,2441,AMX2441,AM2441,MMCP,CPE,MMMX,MEX,AMX,AM,E190,1706705106,en-route
471F67,HA-LXF,MT,43.483282,24.14305,10101,220,870,3151,WMT3151,W43151,LROP,OTP,LICC,CTA,WMT,W4,A321,1706705149,en-route
48C2A0,SP-RZA,IE,50.182378,18.122567,8729,277,707,3699,RYR3699,FR3699,EPKK,KRK,LFOB,BVA,RYR,FR,B38M,1706705149,en-route
C01E10,C-FLJZ,CA,42.570982,-79.40453,8249,148,785,8780,ACA8780,AC8780,CYYZ,YYZ,KDCA,DCA,ACA,AC,CRJ7,1706705147,en-route
4C0243,YU-ASD,RS,44.45087,19.74779,4642,231,0,112,ASL112,JU112,LYBE,BEG,LQSA,SJJ,ASL,JU,AT76,1706705146,en-route
0D0CBC,XA-VBH,MX,23.259644,-99.909218,10383,178,722,1133,VIV1133,VB1133,MMMY,MTY,MMMX,MEX,VIV,VB,A21N,1706705146,en-route
0D0A3A,XA-ALZ,MX,21.667911,-101.822532,0,146,751,2431,AMX2431,AM2431,MMDO,DGO,MMMX,MEX,AMX,AM,E190,1706705147,en-route
88044E,HS-ABN,TH,9.9537,98.97811,9278,23,0,3167,AIQ3167,FD3167,VTSP,HKT,VTCC,CNX,AIQ,FD,A320,1706705141,en-route
06409D,5N-MJF,NG,6.97068,3.4857,2036,292,0,743,ARA743,W3743,DNPO,PHC,DNMM,LOS,ARA,W3,B737,1706705146,en-route
4D242A,9H-WAV,MT,45.157046,10.623335,9590,113,888,6630,WMT6630,W46630,LIMC,MXP,LATI,TIA,WMT,W4,A320,1706705146,en-route
0641EB,5N-BUL,NG,6.34786,5.69073,5315,97,0,7860,APK7860,P47860,DNMM,LOS,DNAS,ABB,APK,P4,B733,1706705139,en-route
71C539,HL8539,KR,32.95079,127.18927,10383,203,0,2151,JJA2151,7C2151,RKPK,PUS,RPSP,TAG,JJA,7C,B738,1706705148,en-route
AD7633,N967AM,MX,40.575726,-3.599835,1168,287,385,20,AMX20,AM20,LEMD,MAD,MMMX,MEX,AMX,AM,B788,1706705147,en-route
ABB5A3,N85356,US,24.7728,-100.90353,10253,35,0,6238,UAL6238,UA6238,MMAS,AGU,KIAH,IAH,UAL,UA,E75L,1706705143,en-route
E47E7E,PR-GOQ,BR,-23.2804,-44.27251,4414,63,0,1016,GLO1016,G31016,SBSP,CGH,SBRJ,SDU,GLO,G3,B737,1706705118,en-route
406FDA,G-EZPD,UK,55.489196,-3.750948,4406,55,766,330,EZY330,U2330,EGAA,BFS,EGPH,EDI,EZY,U2,A320,1706705149,en-route
781C3E,B-325M,CN,31.14667,104.643203,6824,58,827,4183,CCA4183,CA4183,ZUUU,CTU,ZBAA,PEK,CCA,CA,A21N,1706705024,en-route
4D224D,9H-QEL,IE,44.806193,0.533821,10977,332,763,1043,RYR1043,FR1043,LFBO,TLS,EIDW,DUB,RYR,FR,B738,1706705149,en-route
8013FD,VT-ISR,IN,22.866164,69.897111,9773,274,685,91,IGO91,6E91,VAAH,AMD,OEJN,JED,IGO,6E,A20N,1706705146,en-route
4CA15C,EI-CVC,IE,52.788586,3.401652,8546,311,740,605,EIN605,EI605,EHAM,AMS,EIDW,DUB,EIN,EI,A320,1706705148,en-route
48C138,SP-RKV,IE,50.189869,12.210231,9804,270,838,1375,RYR1375,FR1375,LKPR,PRG,EGSS,STN,RYR,FR,B738,1706705149,en-route
4D23A0,9H-MLQ,VN,14.1703,108.15718,0,181,0,6241,PIC6241,BL6241,VVDH,VDH,VVTS,SGN,PIC,BL,A320,1706705146,en-route
461E17,OH-LKH,FI,60.360507,15.892223,11297,86,907,914,FIN914,AY914,ENGM,OSL,EFHK,HEL,FIN,AY,E190,1706705148,en-route
861BCA,JA608A,JP,34.715571,138.365088,8866,90,875,416,ANA416,NH416,RJBE,UKB,RJTT,HND,ANA,NH,B763,1706705150,en-route
E84072,HC-CPY,CL,2.06882,-76.7605,0,41,0,1440,LAN1440,LA1440,SEQM,UIO,SKBO,BOG,LAN,LA,A319,1706705148,en-route
4CA2BF,EI-DLB,IE,40.997288,0.579983,10383,23,805,1717,RYR1717,FR1717,LEVC,VLC,EHEH,EIN,RYR,FR,B738,1706705146,en-route
71013B,HZ-FAG,SA,22.64626,46.30278,9468,26,0,76,FAD76,F376,OENG,EAM,OERK,RUH,FAD,F3,A320,1706705145,en-route
3C6472,D-AICR,DE,30.854717,-13.174932,10535,27,816,1457,CFG1457,DE1457,GCFV,FUE,EDDL,DUS,CFG,DE,A320,1706705146,en-route
71014B,HZ-FAJ,SA,23.32453,44.9587,0,214,0,19,FAD19,F319,OERK,RUH,OEAB,AHB,FAD,F3,A320,1706705148,en-route
48C12B,SP-RKL,IE,52.803644,17.568489,10992,274,777,2282,RYR2282,FR2282,EPMO,WMI,EGSS,STN,RYR,FR,B738,1706705146,en-route
4A068B,YR-ATK,RO,46.098219,26.741216,5201,200,500,704,ROT704,RO704,LRIA,IAS,LROP,OTP,ROT,RO,AT76,1706705146,en-route
781DD1,B-651U,CN,25.90031,117.13211,0,50,0,9062,CES9062,MU9062,ZGOW,SWA,ZSOF,HFE,CES,MU,AJ27,1706705137,en-route
7806AA,B-6719,CN,30.709477,104.035604,2798,62,522,8897,CSC8897,3U8897,ZUUU,CTU,ZBAA,PEK,CSC,3U,A320,1706705146,en-route
44081D,OE-LWA,AT,48.405783,18.72705,8249,80,740,741,AUA741,OS741,LOWW,VIE,LZKZ,KSC,AUA,OS,E195,1706705148,en-route
8852E2,HS-TWB,TH,-3.768962,105.356946,11030,322,944,436,THA436,TG436,WIII,CGK,VTBS,BKK,THA,TG,B789,1706705150,en-route
44033E,OE-LQA,UK,45.405266,9.008755,7228,113,759,3505,EZY3505,U23505,LIMC,MXP,LICJ,PMO,EZY,U2,A319,1706705147,en-route
471F59,HA-LWR,MT,41.012095,18.694153,6032,78,611,6602,WMT6602,W46602,LIBD,BRI,LATI,TIA,WMT,W4,A320,1706705149,en-route
3C6745,D-AIZE,DE,49.300223,9.936414,7030,129,777,106,DLH106,LH106,EDDF,FRA,EDDM,MUC,DLH,LH,A320,1706705148,en-route
507C55,UK-78705,UZ,41.34709,65.53751,0,270,0,273,UZB273,HY273,UTTT,TAS,LTFM,IST,UZB,HY,B788,1706705146,en-route
461F9A,OH-LZE,FI,64.24474,25.42478,0,181,0,604,FIN604,AY604,EFIV,IVL,EFHK,HEL,FIN,AY,A321,1706705147,en-route
4CA6FC,EI-DYY,IE,39.640486,3.692686,8493,38,794,2050,RYR2050,FR2050,LEPA,PMI,EDDH,HAM,RYR,FR,B738,1706705147,en-route
7020A4,S2-AKD,BD,25.012335,89.353593,4193,323,587,495,BBC495,BG495,VGHS,DAC,VGSD,SPD,BBC,BG,DH8D,1706705146,en-route
0C6001,9Y-TTJ,TT,11.92685,-61.14294,0,0,487,434,BWA434,BW434,TTPP,POS,TLPC,SLU,BWA,BW,AT76,1706705144,en-route
4C01E0,YU-APA,RS,43.52266,19.77264,0,198,0,182,ASL182,JU182,LYBE,BEG,LYTV,TIV,ASL,JU,A319,1706705149,en-route
4A068C,YR-ATL,RO,46.053882,24.544821,4970,140,448,644,ROT644,RO644,LRCL,CLJ,LROP,OTP,ROT,RO,AT76,1706705148,en-route
8880EA,VN-A655,VN,13.9519,105.27933,8120,53,0,914,VJC914,VJ914,VDSA,SAI,VVNB,HAN,VJC,VJ,A320,1706705145,en-route
86226A,JA624A,JP,27.04555,128.83118,11107,47,0,478,ANA478,NH478,ROAH,OKA,RJTT,HND,ANA,NH,B763,1706705147,en-route
4BB879,TC-NCY,TR,47.923144,17.635697,7365,108,740,5048,PGT5048,PC5048,LOWW,VIE,LTAI,AYT,PGT,PC,A20N,1706705149,en-route
E48B65,PR-MYP,CL,-21.469526,-42.072792,10406,237,814,3331,LAN3331,LA3331,SBVT,VIX,SBGR,GRU,LAN,LA,A320,1706705146,en-route
8013AE,VT-IUK,IN,16.230246,77.073622,9773,73,944,117,IGO117,6E117,VOGO,GOI,VOHS,HYD,IGO,6E,A21N,1706705148,en-route
0101B7,SU-GEG,EG,12.006764,8.250631,1503,233,505,879,MSR879,MS879,HECA,CAI,DNKN,KAN,MSR,MS,B738,1706705145,en-route
3C4D68,D-ACKH,DE,53.49281,10.413584,11129,164,933,2435,DLH2435,LH2435,EKBI,BLL,EDDM,MUC,DLH,LH,CRJ9,1706705148,en-route
44D1A2,OO-TMB,BE,30.55377,-13.354917,10543,26,814,1711,JAF1711,TB1711,GCFV,FUE,EBBR,BRU,JAF,TB,B38M,1706705146,en-route
3C65D4,D-AINT,DE,50.095499,19.329517,4178,276,642,1621,DLH1621,LH1621,EPKK,KRK,EDDM,MUC,DLH,LH,A20N,1706705149,en-route
48548E,PH-EXL,NL,52.250455,6.141003,7030,78,666,1909,KLM1909,KL1909,EHAM,AMS,EDDV,HAJ,KLM,KL,E75L,1706705146,en-route
800D9D,VT-IYR,IN,18.788074,75.789073,5811,144,518,7137,IGO7137,6E7137,VAOZ,ISK,VOHS,HYD,IGO,6E,AT76,1706705150,en-route
7609B8,AP-BMX,PK,30.351276,72.636661,10992,229,685,305,PIA305,PK305,OPLA,LHE,OPKC,KHI,PIA,PK,A320,1706705145,en-route
4CA7B4,EI-EFY,IE,42.198807,11.412956,9240,307,722,2673,RYR2673,FR2673,LIRA,CIA,EGSS,STN,RYR,FR,B738,1706705146,en-route
3C6497,D-AIDW,DE,49.852735,7.827272,5361,284,716,1114,DLH1114,LH1114,EDDF,FRA,LEMD,MAD,DLH,LH,A321,1706705146,en-route
A3CB2A,N34320,SV,32.469474,-95.426949,863,280,203,,,,MSLP,SAL,KIAH,IAH,VOS,N3,C177,1706705147,en-route
47A349,LN-WIX,NO,64.74985,11.20309,1473,12,0,794,WIF794,WF794,ENVA,TRD,ENRM,RVK,WIF,WF,DH8A,1706705149,en-route
4BB1C4,TC-LND,TR,41.290502,28.947792,2760,178,524,625,THY625,TK625,LTFM,IST,DNMM,LOS,THY,TK,A333,1706705147,en-route
C034B6,C-FTYZ,ET,49.17015,-69.20946,3797,58,0,835,ETH835,ET835,HAAB,ADD,FYWH,WDH,ETH,ET,BE10,1706705145,en-route
0C205F,HP-1720CMP,PA,9.196807,-79.307792,1808,28,463,122,CMP122,CM122,MPTO,PTY,MMUN,CUN,CMP,CM,B738,1706705145,en-route
76CEF3,9V-SWS,SG,-3.901737,106.013276,10383,332,944,965,SIA965,SQ965,WIII,CGK,WSSS,SIN,SIA,SQ,B77W,1706705147,en-route
4D2382,9H-VVA,IE,51.185305,2.287379,9872,112,846,2738,RYR2738,FR2738,EGSS,STN,LIME,BGY,RYR,FR,B38M,1706705147,en-route
4BAA45,TC-JRE,TR,40.769145,29.530254,8714,105,655,2676,THY2676,TK2676,LTFM,IST,LTCR,MQM,THY,TK,A321,1706705145,en-route
39856A,F-HBLK,FR,48.477004,4.712278,11297,107,777,1560,AFR1560,AF1560,LFPG,CDG,LDZA,ZAG,AFR,AF,E190,1706705146,en-route
151D9E,RA-73118,RU,41.310254,28.765073,391,32,324,2131,AFL2131,SU2131,LTFM,IST,UUEE,SVO,AFL,SU,B738,1706705148,en-route
4BAB4F,TC-JZO,TR,38.67704,31.89648,0,26,0,7025,THY7025,TK7025,LTAI,AYT,LTAC,ESB,THY,TK,B738,1706705145,en-route
3452C6,EC-MNB,ES,40.21965,-2.15397,6298,303,0,8319,IBE8319,IB8319,LEDS,CDT,LEMD,MAD,IBE,IB,CRJ2,1706705103,en-route
780B69,B-5929,CN,7.906765,98.660809,5803,78,631,3932,CSC3932,3U3932,VTSP,HKT,ZUTF,TFU,CSC,3U,A333,1706705146,en-route
8A093A,PK-BKL,ID,-2.667085,115.478772,9834,224,851,6255,BTK6255,ID6255,WALL,BPN,WIII,CGK,BTK,ID,A320,1706705148,en-route
4BA9D3,TC-JNS,TR,34.873175,10.932997,11907,70,851,502,THY502,TK502,GOBD,DSS,LTFM,IST,THY,TK,A333,1706705145,en-route
781AB7,B-321K,CN,28.3363,119.87037,0,272,0,2630,CCA2630,CA2630,ZSLQ,HYN,ZUTF,TFU,CCA,CA,A20N,1706705147,en-route
4D2312,9H-SLG,TR,51.531776,7.142434,3560,70,727,7741,THY7741,TK7741,EDDL,DUS,LTFJ,SAW,THY,TK,A321,1706705147,en-route
4CAD92,EI-SCB,SE,53.448691,-5.300572,6603,98,809,538,SAS538,SK538,EIDW,DUB,EKCH,CPH,SAS,SK,A20N,1706705148,en-route
502D27,YL-AAW,LV,58.81703,24.84869,5064,16,0,315,BTI315,BT315,EVRA,RIX,EETN,TLL,BTI,BT,BCS3,1706705146,en-route
4BA915,TC-JHU,TR,41.202588,28.448771,4071,232,629,2506,THY2506,TK2506,LTFM,IST,LTFE,BJV,THY,TK,B738,1706705145,en-route
E8020F,CC-BBJ,CL,-32.287011,-71.351322,7373,349,796,622,LAN622,LA622,SCEL,SCL,MMMX,MEX,LAN,LA,B788,1706705146,en-route
4D21A4,9H-TJA,MT,30.330357,-13.534736,10040,27,814,1038,CXI1038,XR1038,GCFV,FUE,EDDK,CGN,CXI,XR,B738,1706705148,en-route
507C40,UK-32017,UZ,41.75235,66.36572,10322,283,0,613,UZB613,HY613,UTTT,TAS,UUWW,VKO,UZB,HY,A320,1706705146,en-route
0D0E68,XA-VYD,MX,24.12309,-100.76675,7640,194,0,4180,VIV4180,VB4180,MMMY,MTY,MMLO,BJX,VIV,VB,A320,1706705145,en-route
3944F9,F-GRHZ,FR,58.141393,15.801562,10992,219,820,1263,AFR1263,AF1263,ESSA,ARN,LFPG,CDG,AFR,AF,A319,1706705146,en-route
4951D9,CS-TNY,PT,39.379884,-8.394254,7045,45,713,554,TAP554,TP554,LPPT,LIS,EDDM,MUC,TAP,TP,A320,1706705148,en-route
AAE59A,N801AF,US,43.807218,-84.594687,4582,357,383,1304,AMF1304,,KLAN,LAN,KCIU,CIU,AMF,,SW4,1706705146,en-route
A203A9,N229NN,US,24.096614,-101.901929,0,31,988,3736,AAL3736,AA3736,MMAS,AGU,KDFW,DFW,AAL,AA,E170,1706705149,en-route
4CA813,EI-EKT,IE,46.095371,10.941315,11297,165,846,9026,RYR9026,FR9026,EDJA,FMM,LIRF,FCO,RYR,FR,B738,1706705147,en-route
48AD87,SP-LMH,PL,51.615328,21.073862,6390,176,629,3801,LOT3801,LO3801,EPWA,WAW,EPRZ,RZE,LOT,LO,E190,1706705149,en-route
7100AA,HZ-ASP,SA,25.247752,45.211101,7662,306,750,1389,SVA1389,SV1389,OERK,RUH,OESK,AJF,SVA,SV,A321,1706705145,en-route
80143A,VT-TVC,IN,17.880941,77.682014,8470,19,814,890,VTI890,UK890,VOHS,HYD,VIDP,DEL,VTI,UK,A21N,1706705149,en-route
4CA27D,EI-DHP,IE,37.807336,-3.812954,10246,10,759,3081,RYR3081,FR3081,LEMG,AGP,LEBL,BCN,RYR,FR,B738,1706705149,en-route
71013A,HZ-FAF,SA,22.92485,40.27493,0,41,0,138,FAD138,F3138,OEJN,JED,OERK,RUH,FAD,F3,A320,1706705142,en-route
76CC6E,9V-SCN,SG,-7.93711,113.46628,0,305,0,945,SIA945,SQ945,WADD,DPS,WSSS,SIN,SIA,SQ,B78X,1706705147,en-route
80159A,VT-IPR,IN,23.058654,89.118529,9529,237,707,1114,IGO1114,6E1114,VGHS,DAC,VOMM,MAA,IGO,6E,A20N,1706705147,en-route
00C45D,ZS-ZWM,ZA,-34.073693,24.94973,5879,269,722,31,SFR31,FA31,FAPE,PLZ,FACT,CPT,SFR,FA,B738,1706705146,en-route
151E67,RA-73319,RU,39.433851,66.947443,0,327,722,1402,NWS1402,N41402,UTDT,KQT,UWOR,OSW,NWS,N4,B738,1706705149,en-route
06A0AB,A7-BCG,QA,3.49992,100.01883,8097,290,0,853,QTR853,QR853,WMKK,KUL,OTHH,DOH,QTR,QR,B788,1706705147,en-route
3006B5,I-ADJU,IT,46.006611,11.43592,9164,351,703,8241,DLA8241,EN8241,LIPE,BLQ,EDDM,MUC,DLA,EN,E195,1706705146,en-route
7100C0,HZ-AK32,SA,-5.664463,104.92476,8455,298,864,819,SVA819,SV819,WIII,CGK,OEJN,JED,SVA,SV,B77W,1706705147,en-route
7609ED,AP-BOM,PK,29.98015,71.89481,0,220,0,223,PIA223,PK223,OPFA,LYP,OMDB,DXB,PIA,PK,A320,1706705145,en-route
A600E4,N486WN,US,41.30572,-95.90015,0,324,0,2742,SWA2742,WN2742,KOMA,OMA,KSTL,STL,SWA,WN,B737,1706705146,en-route
49D287,OK-TVV,AE,26.3677,52.34293,7952,111,0,22,FDB22,FZ22,OBBI,BAH,OMDB,DXB,FDB,FZ,B738,1706705146,en-route
E48324,PT-MEJ,BR,-3.25107,-60.60655,0,252,0,5311,AZU5311,AD5311,SBEG,MAO,SWKO,CIZ,AZU,AD,C208,1706705145,en-route
800D00,VT-IVY,IN,26.27513,86.78095,10787,274,0,974,IGO974,6E974,VEBD,IXB,VIDP,DEL,IGO,6E,A20N,1706705146,en-route
3C5EED,D-AGWM,DE,41.23351,2.060944,611,178,390,2521,EWG2521,EW2521,LEBL,BCN,EDDS,STR,EWG,EW,A319,1706705147,en-route
AD1C11,N944AN,US,22.299311,-100.443608,10764,351,888,781,AAL781,AA781,MMQT,QRO,KDFW,DFW,AAL,AA,B738,1706705149,en-route
89407B,A9C-CE,BH,37.150673,25.752798,9316,129,833,42,GFA42,GF42,LGAV,ATH,OBBI,BAH,GFA,GF,A321,1706705148,en-route
AA57E6,N766AV,CO,-22.812508,-43.259374,0,64,16,260,AVA260,AV260,SBGL,GIG,SKBO,BOG,AVA,AV,A20N,1706705146,en-route
3451DA,EC-MJQ,ES,43.34429,1.175468,4010,244,631,8739,IBE8739,IB8739,LFBO,TLS,LEMD,MAD,IBE,IB,CRJX,1706705149,en-route
008DF8,ZS-FGX,ZA,-27.39562,29.35679,0,161,0,262,SFR262,FA262,FAOR,JNB,FALE,DUR,SFR,FA,B738,1706705147,en-route
4008B4,G-EUPT,UK,56.357579,-4.281388,10192,173,737,1469,BAW1469,BA1469,EGPE,INV,EGLL,LHR,BAW,BA,A319,1706705149,en-route
E491A3,PT-TML,CL,-23.287264,-43.940056,8150,249,833,3913,LAN3913,LA3913,SBRJ,SDU,SBSP,CGH,LAN,LA,A319,1706705148,en-route
04C0E1,5Y-FFE,KE,3.923413,32.425093,9003,140,777,353,KQA353,KQ353,HSSJ,JUB,HKJK,NBO,KQA,KQ,E190,1706705149,en-route
4C0240,YU-ASA,RS,44.490203,20.567734,3187,138,407,162,ASL162,JU162,LYBE,BEG,LWSK,SKP,ASL,JU,AT76,1706705146,en-route
800C63,VT-ITZ,IN,20.62306,72.94961,0,359,0,802,IGO802,6E802,VABB,BOM,VAAH,AMD,IGO,6E,A20N,1706705147,en-route
AB2729,N818AW,US,23.549989,-100.632012,9819,13,983,853,AAL853,AA853,MMSP,SLP,KDFW,DFW,AAL,AA,A319,1706705149,en-route
3C4DCE,D-ACNN,DE,53.322545,16.64106,9354,217,857,1643,DLH1643,LH1643,EPGD,GDN,EDDM,MUC,DLH,LH,CRJ9,1706705147,en-route
3415CF,EC-IEG,ES,41.46927,-6.74161,8554,88,0,3093,IBE3093,IB3093,LPPR,OPO,LEMD,MAD,IBE,IB,A320,1706705147,en-route
4D223F,9H-QAS,IE,41.800391,12.242556,0,250,18,244,RYR244,FR244,LIRF,FCO,GCTS,TFS,RYR,FR,B738,1706705141,en-route
800BA0,VT-AIY,IN,21.476016,84.520163,3941,135,407,748,LLR748,9I748,VEBS,BBI,VECC,CCU,LLR,9I,AT76,1706705146,en-route
471F63,HA-LXB,HU,41.932236,14.872701,10017,12,777,2360,WZZ2360,W62360,LIRN,NAP,LHBP,BUD,WZZ,W6,A321,1706705148,en-route
4BB874,TC-NCT,TR,40.549744,31.096586,10093,106,727,2552,PGT2552,PC2552,LTFJ,SAW,LTCE,ERZ,PGT,PC,A20N,1706705148,en-route
E49A59,PR-XMZ,BR,-21.577116,-41.082694,10428,218,814,1345,GLO1345,G31345,SBVT,VIX,SBSP,CGH,GLO,G3,B38M,1706705149,en-route
4BA8F9,TC-JGY,TR,38.658999,29.398596,11183,84,796,7634,THY7634,TK7634,LTBJ,ADB,LTCB,OGU,THY,TK,B738,1706705148,en-route
8965B4,A6-FMX,AE,44.678873,20.584146,2029,125,585,1746,FDB1746,FZ1746,LYBE,BEG,OMDB,DXB,FDB,FZ,B38M,1706705146,en-route
4850A2,P4-BFE,BF,12.476695,-8.307433,2410,103,518,556,VBW556,2J556,GOBD,DSS,GABS,BKO,VBW,2J,E190,1706705148,en-route
7609E3,AP-BOC,PK,31.09918,71.18301,0,206,0,124,SIF124,PF124,OPIS,ISB,OPKC,KHI,SIF,PF,A320,1706705145,en-route
48C134,SP-RKW,IE,47.180622,18.727169,5727,221,670,196,RYR196,FR196,EDDB,BER,LHBP,BUD,RYR,FR,B738,1706705149,en-route
E0648B,LV-FRK,AR,-27.269841,-65.025699,11907,171,814,1523,ARG1523,AR1523,SASJ,JUJ,SACO,COR,ARG,AR,B738,1706705148,en-route
8A03B3,PK-GLY,ID,-8.063868,113.912382,5498,306,781,695,CTV695,QG695,WADD,DPS,WARR,SUB,CTV,QG,A320,1706705114,en-route
8A0235,PK-LHI,ID,-5.401053,107.833932,8920,55,833,326,LNI326,JT326,WIII,CGK,WRBB,BDJ,LNI,JT,B739,1706705147,en-route
A92E81,N691AV,CO,4.710496,-74.151522,0,307,18,126,AVA126,AV126,SKBO,BOG,KMIA,MIA,AVA,AV,A319,1706705099,en-route
44CE79,OO-SSY,BE,43.671416,7.245278,223,86,283,3618,BEL3618,SN3618,LFMN,NCE,EBBR,BRU,BEL,SN,A319,1706705149,en-route
0C205D,HP-1718CMP,PA,9.31709,-79.81558,5849,281,0,380,CMP380,CM380,MPTO,PTY,MGGT,GUA,CMP,CM,B738,1706705103,en-route
800C74,VT-IVE,IN,17.70392,73.00049,0,359,0,724,IGO724,6E724,VOGO,GOI,VICG,IXC,IGO,6E,A20N,1706705148,en-route
4BA975,TC-JKU,TR,40.031425,30.475182,9880,138,740,7264,THY7264,TK7264,LTFJ,SAW,LTAF,ADA,THY,TK,B738,1706705148,en-route
4D245C,9H-WZR,HU,44.820323,20.29584,0,32,27,4261,WZZ4261,W64261,LYBE,BEG,LCLK,LCA,WZZ,W6,A320,1706705132,en-route
8A031E,PK-LKJ,ID,0.090345,108.262307,8920,284,851,989,LNI989,JT989,WIDD,BTH,WIMM,KNO,LNI,JT,B738,1706705149,en-route
